country_source,year_source,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,actor1_left,actor1_right,actor1_centre,actor1_unknown,actor2_left,actor2_right,actor2_centre,actor2_unknown,assoc_actor1_left,assoc_actor1_right,assoc_actor1_centre,assoc_actor1_unknown,assoc_actor2_left,assoc_actor2_right,assoc_actor2_centre,assoc_actor2_unknown,event_left,event_right,event_centre,event_partisan_type,predicted_partisan_type,confidence,event_partisan_type_final,classification_source
Germany,2025,DEU24232,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Gorlitz,NA,Gorlitz,51.1563,14.991,1,Polizei Sachsen,Other,"On 22 February 2025, at 1 pm, under the motto 'Cast your vote without a hook', around 10 people gathered in Gorlitz (Sachsen) to demonstrate, while another larger protest of up to 120 participants took place at 6 pm, to protest in defense of antifascism, climate justice, and social issues. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=up to 130,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.9493854641914368,left,text_classification
Germany,2025,DEU24233,2025-02-20,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),IGM: Industrial Union of Metalworkers; MLPD: Marxist-Leninist Party of Germany; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Oder-Spree,NA,Grunheide (Mark),52.4262,13.8222,1,Rote Fahne,National,"On 20 February 2025, at the call of MLPD and IGL, people staged a protest in front of the Tesla factory in Grunheide (Mark) (Brandenburg) to protest against working conditions at Tesla and far-right ideologies.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24234,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Grannies Against the Right (Germany); Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Recklinghausen,NA,Haltern am See,51.743,7.1876,1,Ruhrnachrichten,Subnational,"On 22 February 2025, in the afternoon, at the call of Grannies Against the Right, around 50 people, including the 'Alliance Recklinghausen - It's enough' (Bundnis Recklinghausen - Es Reicht), gathered in front of the town hall in Haltern am See (Nordrhein-Westfalen) to protest in defense of democracy. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=around 50,1764118897,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,right_only,NA,NA,right_only,original
Germany,2025,DEU24237,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany); DGB: German Trade Union Confederation; Labor Group (Germany); Turkish Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hamburg,Hamburg,NA,Hamburg - Hamburg-Mitte,53.5297,9.9879,1,Markische Allgemeine,National,"On 22 February 2025, at around 12 pm, at the call of FFF, DGB, members of the Turkish Community and 'Neuengamme Concentration Camp Memorial' (KZ-Gedenkstatte Neuengamme), and under the motto 'We will not let ourselves be divided: Hamburg chooses unity', around 40,000 people gathered in Hamburg - Hamburg-Mitte (Hamburg) to protest for democratic unity and against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 40,000",1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24242,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Students (Germany); Grannies Against the Right (Germany); Women (Germany); FFF: Fridays for Future,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Region Hannover,NA,Hannover,52.3705,9.7332,1,Suddeutsche Zeitung,National,"On 22 February 2025, at the call of 'Students for Future' and Grannies Against the Right, and under the motto 'Stop the shift to the right: Today, tomorrow, every day!', around 1,900 people gathered in Hannover (Niedersachsen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 1,900",1764118897,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,left_vs_right,NA,NA,left_vs_right,original
Germany,2025,DEU24245,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Grannies Against the Right (Germany); Women (Germany); Students (Germany); The Greens (Germany); SPD: Social Democratic Party of Germany; PARTEI: The Party,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,NA,Hattingen,51.4003,7.1842,1,WAZ,Subnational,"On 22 February 2025, at around noon, at the call of the 'Alliance Gattingen for Diversity and Democracy' (Bundnis Hattingen fur Vielfalt und Demokratie), between 500 and 600 people, including local activists, students, SPD, the Greens and PARTEI affiliates, and Grannies Against the Right, staged a protest in Hattingen (Nordrhein-Westfalen), calling for voter participation and the defense of democracy, expressing concerns about the rise of far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=between 500 and 600,1764118897,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,left_vs_right,NA,NA,left_vs_right,original
Germany,2025,DEU24249,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Karlsruhe,NA,Karlsruhe,49.0055,8.4052,1,Kreiszeitung; Stuttgarter Zeitung,Subnational-National,"On 22 February 2025, under the motto 'Together for Democracy', around 750 people gathered in Karlsruhe (Baden-Wurttemberg) to protest against the growing influence of far-right ideas. Later on that day, 50 people participated in a bicycle demonstration for democracy. Both events were part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=around 800,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.873638391494751,left,text_classification
Germany,2025,DEU24250,2025-02-23,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Protesters (Russia); Russian Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Karlsruhe,NA,Karlsruhe,49.0055,8.4052,1,Activatica,Other,"On 23 February 2025, at the call of the Russian National Union and local members of the Russian community, around 10 people gathered for an anti-war protest in Karlsruhe (Baden-Wurttemberg), denouncing the Russian invasion of Ukraine. The protest aimed to unite the Russian diaspora abroad and form a strong opposition movement to influence local public opinion, particularly to support Russian deserters, draft evaders, and politically persecuted individuals, arguing that the EU had largely refused to grant them asylum status.",0,crowd size=around 10,1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.04261681064963341,unknown,unknown
Germany,2025,DEU24253,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany); The Greens (Germany); BSW: Sahra Wagenknecht Alliance - Reason and Justice; SPD: Social Democratic Party of Germany,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Schleswig-Holstein,Kiel,NA,Kiel,54.323,10.1356,1,Suddeutsche Zeitung,National,"On 22 February 2025, at the call of students and with the support and participation of members of FFF, BSW, SPD, the Greens and trade unions, and under the motto 'Demo for Diversity and Tolerance: Defend Democracy!', around 1,200 people gathered in Kiel (Schleswig-Holstein) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 1,200",1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24256,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Krefeld,NA,Krefeld,51.3315,6.5657,1,Suddeutsche Zeitung,National,"On 22 February 2025, in the late morning, under the motto 'Krefeld chooses Democracy', around 6,000 people gathered in Krefeld (Nordrhein-Westfalen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 6,000",1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.8876946568489075,left,text_classification
Germany,2025,DEU24257,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Grannies Against the Right (Germany); Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Landshut,NA,Landshut,48.5361,12.1522,2,Kreiszeitung,National,"On 22 February 2025, at the call of Grannies Against the Right and the initiative Niederbayern Nazi-free (Niederbayern Nazifrei), people gathered in and around Landshut (Bayern) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections. Protesters displayed banners and flags, emphasizing their opposition to the far-right political shift and urging people to exercise their right to vote.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,right_only,NA,NA,right_only,original
Germany,2025,DEU24259,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Gorlitz,NA,Lobau,51.0936,14.6692,1,Polizei Sachsen,Other,"On 22 February 2025, at around 5:45 pm, under the motto 'Against police arbitrariness', around 80 people gathered in Lobau (Sachsen) to protest against perceived abuses or injustices related to police actions or authority.",0,crowd size=around 80,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.006134245079010725,unknown,unknown
Germany,2025,DEU24261,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Bayerischer Rundfunk,Subnational,"On 22 February 2025, at the call of the alliance 'Together Against the Right' (Bundnis Zusammen gegen Rechts), around 200 people gathered at the 'Lowenbraukeller' beer hall in Munchen (Bayern), where the CDU held its federal election campaign closure event with candidate Friedrich Merz and CSU leader Markus Soder, to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=around 200,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.9633206129074097,left,text_classification
Germany,2025,DEU24262,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Students (Germany); Protestant Christian Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Viersen,NA,Nettetal,51.3153,6.2715,1,Rheinische Post,Subnational,"On 22 February 2025, in the morning, at the call of two students, and under the motto ' Nettetal is colorful - no tolerance for intolerance', around 300 people, including representatives of the Protestant church, gathered in Nettetal (Nordrhein-Westfalen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=around 300,1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,left,0.9297834634780884,left,text_classification
Germany,2025,DEU24263,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Antifa,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Osnabruck,NA,Osnabruck,52.2623,8.0544,1,Paint It Red,New media,"On 22 February 2025, at the of the 'Antifascist Participation Campaign - Take the Spaces from the Right', and under the motto 'For consistent antifascism - every day!', over 1,000 people gathered in Osnabruck (Niedersachsen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=over 1,000",1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24264,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Regensburg,NA,Regensburg,49.0191,12.0996,1,Kreiszeitung,National,"On 22 February 2025, at the call of the 'Initiative Against the Right' (Initiative gegen Rechts), people gathered in Regensburg (Bayern) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.952393114566803,left,text_classification
Germany,2025,DEU24266,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,NA,Rosrath,50.8958,7.182,1,Suddeutsche Zeitung,National,"On 22 February 2025, under the motto 'For Democracy', around 1,500 people gathered in Rosrath (Nordrhein-Westfalen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 1,500",1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.8556274771690369,left,text_classification
Germany,2025,DEU24268,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Christian Group (Germany); Labor Group (Germany); Women (Germany); LGBTQ+ (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Regionalverband Saarbrucken,NA,Saarbrucken,49.234,6.9863,1,Saarlandischer Rundfunk,Subnational,"On 22 February 2025, at the call of the alliance 'Colorful Instead of Brown' (Bunt statt Braun), supported by over 100 organizations, including unions, churches, and chambers of commerce, around 2,000 people gathered in front of the Congress Hall in Saarbrucken (Saarland) to protest for a welcoming society embracing individuals regardless of their origin, religion, gender, or sexual orientation. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 2,000",1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,left,0.9235411286354065,left,text_classification
Germany,2025,DEU24271,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),LGBTQ+ (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Unna,NA,Schwerte,51.4452,7.5683,1,Ruhrnachrichten,Subnational,"On 22 February 2025, at the call of the 'Alliance Schwerte Against the Right' (Bundnis Schwerte gegen Rechts), around 500 people, including local organizations like 'Queer Alliance Schwerte' (Queere Bundnis Schwerte), gathered in Schwerte (Nordrhein-Westfalen) to protest in defense of diversity and tolerance. The event was held in reaction to recent asylum policy discussions involving the CDU and AfD and was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=around 500,1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,left,0.9815706014633179,left,text_classification
Germany,2025,DEU24273,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Stuttgart,NA,Stuttgart,48.7823,9.177,1,Kreiszeitung,National,"On 22 February 2025, around 5,000 people gathered in Stuttgart (Baden-Wurttemberg) to protest against far-right ideologies and for diversity and democracy. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,"crowd size=around 5,000",1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.8424959778785706,left,text_classification
Germany,2025,DEU24277,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Ver.di: United Services Union; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Tubingen,NA,Tubingen,48.5227,9.0545,1,Sudwest Presse,Subnational,"On 22 February 2025, at the call of Ver.di, around 130 people gathered at Europa Square in Tubingen (Baden-Wurttemberg) for a solidarity rally supporting striking bus drivers. The event was part of a nationwide strike and protest movement due to failed collective labor contract negotiations in the sector.",0,crowd size=around 130,1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24278,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Ulm,NA,Ulm,48.3977,9.9927,1,Kreiszeitung; Stuttgarter Zeitung,Subnational-National,"On 22 February 2025, at the call of the alliance 'Clear Stand Against the Right' (Klare Kante gegen rechts), people gathered in Ulm (Baden-Wurttemberg) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.957731306552887,left,text_classification
Germany,2025,DEU24279,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Jusos: Young Socialists in the SPD,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Mettmann,NA,Velbert,51.3407,7.0441,1,WAZ,Subnational,"On 22 February 2025, at the call of the initiative 'Velbert stays colorful' (Velbert bleibt bunt), the alliance 'Velbert stands up' (Velbert steht auf!) and Jusos, between 300 and 350 people gathered in Velbert (Nordrhein-Westfalen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=between 300 and 350,1764118897,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2025,DEU24280,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Viersen,NA,Viersen,51.2568,6.392,1,Rheinische Post,Subnational,"On 22 February 2025, at the call of the 'Democracy Network' (Demokratie-Netzwerk), people gathered in Viersen (Nordrhein-Westfalen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.9133480191230774,left,text_classification
Germany,2025,DEU24281,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hessen,Wiesbaden,NA,Wiesbaden,50.0822,8.2418,1,Kreiszeitung,National,"On 22 February 2025, under the motto 'Together for Tolerance and Humanity - Stop the Far-Right Shift', at least 300 people gathered in Wiesbaden (Hessen) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=at least 300,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.9370943307876587,left,text_classification
Germany,2025,DEU24283,2025-02-22,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Burgenlandkreis,NA,Zeitz,51.0496,12.1358,1,Mitteldeutschen Zeitung,Subnational,"On 22 February 2025, at the call of the 'Alliance for Diversity and Democracy' (Bundnis fur Vielfalt und Demokratie), and under the motto 'Time for Diversity and Against Narrow-Mindedness', over 130 people gathered in Zeitz (Sachsen-Anhalt) to protest against far-right ideologies. The event was part of a nationwide protest movement focused on defending democracy ahead of the 2025 federal elections.",0,crowd size=over 130,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.8852314352989197,left,text_classification
Germany,2025,DEU24086,2025-02-18,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Esslingen,NA,Nurtingen,48.6266,9.3362,1,Stuttgarter Zeitung,Subnational,"On 18 February 2025, around 250 people protested against the new flight routes at Stuttgart Airport and demanded the implementation of a compromise restricting flights between 6 and 8 a.m. The citizens' initiative 'United against aircraft noise,' organized the protest in front of the Alte Seegrasspinnerei in Nurtingen (Baden-Wurttemberg).",0,crowd size=around 250,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.05438419058918953,unknown,unknown
Germany,2025,DEU23849,2025-02-14,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Konstanz,NA,Ludwigshafen am Bodensee,47.8172,9.0572,1,Rheinpfalz,National,"On 14 February 2025, in the afternoon, at the call of the local women's shelter, around 50 people, mostly women, participated in a dance protest at the Rhein-Gallery in Ludwigshafen (Baden-Wurttemberg) as part of the global 'One Billion Rising' campaign against violence towards women and girls.",0,crowd size=around 50,1764118884,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.010856502689421177,unknown,unknown
Germany,2025,DEU24012,2025-02-08,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Leer,NA,Leer,53.2327,7.4578,1,Suddeutsche Zeitung,National,"On 8 February 2025, around 1,500 people, including Holocaust survivor Albrecht Weinberg, gathered in Leer (Niedersachsen) to protest against far-right ideologies and for solidarity. The event was part of a nationwide protest movement focused on defending democracy ahead of the elections.",0,"crowd size=around 1,500",1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.8515194654464722,left,text_classification
Germany,2025,DEU24164,2025-02-15,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Schleswig-Holstein,Nordfriesland,NA,Husum,54.4859,9.0534,1,Norddeutscher Rundfunk; Shz,Subnational,"On 15 February 2025, around 500 people participated in the 'Hour of Democracy' protest in Husum (Schleswig-Holstein), organized by local activists and supported by various civil society groups, aiming to raise awareness about the importance of democracy and to protest against the rise of far-right ideology and activity.",0,crowd size=around 500,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.9685541391372681,left,text_classification
Germany,2025,DEU23647,2025-01-30,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Grannies Against the Right (Germany); Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,Krone; Suddeutsche Zeitung,National-Regional,"On 30 January 2025, in the afternoon, at the call of the alliance 'Together Against the Right' (Zusammen gegen Rechts), between 6,000 to 13,000 people, including Grannies Against the Right, gathered in front of the CDU headquarters in Berlin - Mitte (Berlin) to protest against Friedrich Merz's (CDU) proposed migration plan and far-right ideologies. The event was part of a wider protest movement against far-right politics in response to the CDU's migration plan, which was supported by the AfD.",0,"crowd size=between 6,000 to 13,000",1764118884,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,right_only,NA,NA,right_only,original
Germany,2025,DEU24570,2025-02-02,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Serbian Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Danas; N1TV Online - Serbia,Regional,"On 2 February 2025, members of the Serbian diaspora gathered at Odeons Square in Munchen (Bayern), holding signs like 'Support from Munich' and 'Corrupt government falls on its own.' The event was part of a larger anti-corruption protest movement led by students in Serbia and the Serbian diaspora abroad triggered by a deadly canopy collapse at the Novi Sad train station on 1 November 2024.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.05095489323139191,unknown,unknown
Germany,2025,DEU24571,2025-02-02,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Serbia),Serbian Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Danas; FoNet,Regional,"On 2 February 2025, at the call of the Serbian diaspora in Munchen (Bayern), thousands of people gathered for a protest at Odeonsplatz in Munchen (Bayern). The protesters held a moment of silence for the victims of the roof collapse at the railway station in Novi Sad. The event was part of a larger anti-corruption protest movement led by students in Serbia and the Serbian diaspora abroad triggered by a deadly canopy collapse at the Novi Sad train station on 1 November 2024.",0,crowd size=thousands,1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.24457280337810516,unknown,unknown
Germany,2025,DEU24580,2025-02-01,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Serbia),Protesters (Germany); Protesters (International); Students (Serbia),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,FoNet; Nova S,Regional,"On 1 February 2025, at the call of Serbian students and supported by various local and international groups, around 1,000 people gathered for a protest in Berlin - Mitte (Berlin). The protesters held a moment of silence for the victims of the roof collapse at the railway station in Novi Sad. The event was part of a larger anti-corruption protest movement led by students in Serbia and the Serbian diaspora abroad triggered by a deadly canopy collapse at the Novi Sad train station on 1 November 2024.",0,"crowd size=around 1,000",1764118897,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.27506735920906067,unknown,unknown
Germany,2025,DEU24590,2025-02-02,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Serbia),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hamburg,Hamburg,NA,Hamburg,53.5507,9.993,1,N1TV Online - Serbia,Regional,"On 2 February 2025, at the call of Serbian citizens, people gathered for protest at Rathausmarkt in Hamburg (Hamburg). The event was part of a larger anti-corruption protest movement led by students in Serbia and the Serbian diaspora abroad triggered by a deadly canopy collapse at the Novi Sad train station on 1 November 2024.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.11852536350488663,unknown,unknown
Germany,2025,DEU24591,2025-02-02,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Serbia),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hamburg,Hamburg,NA,Hamburg - Hamburg-Mitte,53.5297,9.9879,1,N1TV Online - Serbia,Regional,"On 2 February 2025, Serbian citizens gathered in Hamburg - Hamburg-Mitte (Hamburg). The event was part of a larger anti-corruption protest movement led by students in Serbia and the Serbian diaspora abroad triggered by a deadly canopy collapse at the Novi Sad train station on 1 November 2024.",0,crowd size=no report,1764118897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.04059182107448578,unknown,unknown
